unique_course_id,course_run_id,name,_discipline,category,exam_date,_duration,faculty,institute,coordinating_institute,course_status,is_fdp
109106176,noc22-hs93,Poetry,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. S P Dhanavel,IIT Madras,IIT Madras,uplc,True
109106084,noc22-hs94,Literary Theory and Literary Criticism,Humanities and Social Sciences,Rerun,2022-09-25,8,Prof. Aysha Iqbal Viswamohan,IIT Madras,IIT Madras,uptc,True
109106170,noc22-hs95,Introduction to Film studies,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Aysha Iqbal,IIT Madras,IIT Madras,uplc,True
109104126,noc22-hs96,Introduction to Advanced Cognitive Processes,Humanities and Social Sciences,Rerun,2022-10-30,8,Prof. Ark Verma,IIT Kanpur,IIT Kanpur,uptc,True
109104123,noc22-hs97,Introduction to Basic Cognitive Processes,Humanities and Social Sciences,Rerun,2022-09-25,8,Prof. Ark Verma,IIT Kanpur,IIT Kanpur,uptc,True
109107173,noc22-hs98,International Trade - Theory and Empirics,Humanities and Social Sciences,Rerun,2022-10-30,12,Prof. Pratap C. Mohanty,IIT Roorkee,IIT Roorkee,uplc,True
109106138,noc22-hs99,Short Fiction in Indian Literature,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Divya A,IIT Madras,IIT Madras,uplc,True
129106001,noc22-lw01,Right to Information and Good Governance,Law,Rerun,2022-10-30,12,Prof. Sairam Bhat,National Law School of India University,IIT Madras,uplc,True
129106002,noc22-lw02,Constitution of India and Environmental Governance: Administrative and Adjudicatory Process,Law,Rerun,2022-10-30,12,"Prof. Sairam Bhat, Prof. M. K. Ramesh",National Law School of India University,IIT Madras,uplc,True
129105004,noc22-lw03,Introduction to Law on Electricity,Law,Rerun,2022-09-25,8,Prof. Uday Shankar,IIT Kharagpur,IIT Kharagpur,uptc,True
129105005,noc22-lw04,Legal and Regulatory Issues in Biotechnology,Law,Rerun,2022-09-25,4,Prof. Niharika Sahoo Bhattacharya,IIT Kharagpur,IIT Kharagpur,upsc,True
129105006,noc22-lw05,New Labour Codes of India,Law,New,2022-10-30,12,Prof. Raju KD,IIT Kharagpur,IIT Kharagpur,uplc,True
129106006,noc22-lw06,"Advanced Contracts, Tendering and Public Procurement",Law,New,2022-10-30,12,Prof. Sairam Bhat,NLSIU,IIT Madras,uplc,True
111106158,noc22-ma01,Algebraic Combinatorics,Mathematics,New,2022-04-24,12,"Prof. Amritanshu Prasad
Prof. Sankaran Viswanath",IMSc,IIT Madras,oc,True
111107111,noc22-ma02,Ordinary and Partial Differential Equations and Applications,Mathematics,Rerun,2022-04-23,12,"Prof. P. N. Agrawal
Prof. D.N. Pandey",IIT Roorkee,IIT Roorkee,oc,False
111105122,noc22-ma03,Integral and Vector Calculus,Mathematics,Rerun,2022-04-23,12,Prof. Hari Shankar Mahato,IIT Kharagpur,IIT Kharagpur,oc,False
111101115,noc22-ma04,Basic Linear Algebra,Mathematics,Rerun,2022-04-24,8,Prof. I. K. Rana,IIT Bombay,IIT Bombay,oc,False
111101134,noc22-ma05,Basic Real Analysis,Mathematics,Rerun,2022-04-24,12,Prof. I. K. Rana,IIT Bombay,IIT Bombay,oc,False
111108136,noc22-ma06,Introduction to Algebraic Geometry and Commutative Algebra,Mathematics,Rerun,2022-04-24,12,Prof. Dilip P. Patil,IISc Bangalore,IISc Bangalore,oc,True
111107108,noc22-ma07,Multivariable calculus,Mathematics,Rerun,2022-03-27,8,"Prof. S. K. Gupta 
Prof. Sanjeev Kumar",IIT Roorkee,IIT Roorkee,oc,False
111105134,noc22-ma08,Engineering Mathematics II,Mathematics,Rerun,2022-04-24,12,Prof. Jitendra Kumar,IIT Kharagpur,IIT Kharagpur,oc,False
111105091,noc22-ma09,Applied Multivariate Statistical Modeling,Mathematics,Rerun,2022-04-24,12,Prof. Jhareswar Maiti,IIT Kharagpur,IIT Kharagpur,oc,True
111106102,noc22-ma10,Graph Theory,Mathematics,Rerun,2022-03-27,8,Prof. Soumen Maity,IISER PUNE,IIT Madras,oc,True
111106131,noc22-ma11,Introduction To Rings And Fields,Mathematics,Rerun,2022-03-27,8,Prof. Krishna Hanumanthu,CMI,IIT Madras,oc,True
111106145,noc22-ma12,Introduction to Galois Theory,Mathematics,Rerun,2022-03-27,8,Prof. Krishna Hanumanthu,CMI,IIT Madras,oc,True
111106146,noc22-ma13,Basic Calculus - 1,Mathematics,Rerun,2022-04-24,12,Prof. Arindama Singh,IIT Madras,IIT Madras,oc,False
111106135,noc22-ma14,Linear Algebra,Mathematics,Rerun,2022-04-23,12,Prof. Pranav Haridas,Kerala School of Mathematics,IIT Madras,oc,False
111106134,noc22-ma15,Probabilistic Methods in PDE,Mathematics,Rerun,2022-04-24,12,Prof. Anindya Goswami,IISER Pune,IIT Madras,oc,True
111103158,noc22-ma16,Discrete-time Markov Chains and Poisson Processes,Mathematics,New,2022-03-27,8,"Prof. Ayon Ganguly
Prof. Subhamay Saha",IIT Guwahati,IIT Guwahati,oc,True
111103159,noc22-ma17,Introduction to Queueing Theory,Mathematics,New,2022-04-24,12,Prof. N. Selvaraju,IIT Guwahati,IIT Guwahati,oc,True
111107106,noc22-ma18,Numerical Linear Algebra,Mathematics,Rerun,2022-04-24,12,"Prof. P. N. Agrawal 
Prof. D.N. Pandey",IIT Roorkee,IIT Roorkee,oc,True
111106151,noc22-ma19,Algebra - II,Mathematics,Rerun,2022-04-24,12,"Prof. Sankaran Viswanath
Prof. Amritanshu Prasad",IMSc,IIT Madras,oc,True
111107113,noc22-ma20,Mathematical Modelling: Analysis and Applications,Mathematics,Rerun,2022-04-23,4,Prof. Ameeya Kumar Nayak,IIT Roorkee,IIT Roorkee,oc,True
111107107,noc22-ma21,Numerical Methods: Finite difference approach,Mathematics,Rerun,2022-03-27,4,Prof. Ameeya Kumar Nayak,IIT Roorkee,IIT Roorkee,oc,True
111106147,noc22-ma22,Functional Analysis,Mathematics,Rerun,2022-04-24,12,Prof. Kesavan,IMSc,IIT Madras,oc,True
111106144,noc22-ma23,Variational Calculus and its applications in Control Theory and Nanomechanics,Mathematics,Rerun,2022-04-24,12,Prof. Sarthok Sircar,IIITD,IIT Madras,oc,True
111106149,noc22-ma24,Computational Mathematics with SageMath,Mathematics,Rerun,2022-04-23,12,Prof. Ajit Kumar,"Institute of Chemical Technology, Mumbai",IIT Madras,oc,True
111101158,noc22-ma25,An introduction to Point-Set-Topology Part-I,Mathematics,New,2022-04-24,12,Prof. Anant R Shastri,IIT Bombay,IIT Bombay,oc,True
-2147483648,noc22-ma26,Probability and Stochastics for Finance,Mathematics,Rerun,2022-03-27,8,Prof.  Joydeep Dutta,IIT Kanpur,IIT Kanpur,oc,True
111106150,noc22-ma27,Probability - I with Examples Using R,Mathematics,Rerun,2022-04-24,12,Prof. Siva Athreya,ISI Bangalore,IIT Madras,oc,True
111108144,noc22-ma28,First Course on Partial Differential Equations - I,Mathematics,Rerun,2022-03-27,8,"Prof. A. K. Nandakumaran
Prof. P. S. Datti",IISc Bangalore,IISc Bangalore,oc,True
111102112,noc22-ma29,Statistical Inference,Mathematics,Rerun,2022-03-27,8,Prof. Niladri Chatterjee,IIT Delhi,IIT Delhi,oc,True
111102134,noc22-ma30,Advanced Probability Theory,Mathematics,Rerun,2022-04-24,12,Prof. Niladri Chatterjee,IIT Delhi,IIT Delhi,oc,True
111102137,noc22-ma31,Scientific Computing using Matlab,Mathematics,Rerun,2022-04-24,12,"Prof. Mani Mehra
Prof. Vivek Kumar Aggarwal",IIT Delhi,IIT Delhi,oc,True
111105123,noc22-ma32,Transform Calculus and Its Applications In Differential Equations,Mathematics,Rerun,2022-04-24,12,Prof. Adrijit Goswami,IIT Kharagpur,IIT Kharagpur,oc,True
111105124,noc22-ma33,Statistical Inference - IIT KGP,Mathematics,Rerun,2022-04-23,12,Prof. Somesh Kumar,IIT Kharagpur,IIT Kharagpur,oc,True
111104146,noc22-ma34,Essentials Of Data Science With R Software - 1: Probability And Statistical Inference,Mathematics,Rerun,2022-04-23,12,Prof. Shalabh,IIT Kanpur,IIT Kanpur,oc,True
111104147,noc22-ma35,Essentials Of Data Science With R Software - 2: Sampling Theory And Linear Regression Analysis,Mathematics,Rerun,2022-04-24,12,Prof. Shalabh,IIT Kanpur,IIT Kanpur,oc,True
111106159,noc22-ma36,An invitation to Topology,Mathematics,New,2022-04-24,12,Prof. Indrava Roy,IMSc,IIT Madras,oc,False
111106148,noc22-ma37,Mathematical Methods in Physics 1,Mathematics,Rerun,2022-04-23,8,Prof. Auditya Sharma,IISER Bhopal,IIT Madras,oc,False
111105111,noc22-ma38,Matrix Solver,Mathematics,Rerun,2022-10-29,12,Prof. Somnath Roy,IIT Kharagpur,IIT Kharagpur,uplc,True
111107105,noc22-ma39,Numerical methods,Mathematics,Rerun,2022-09-25,8,"Prof. Ameeya Kumar Nayak, Prof. Sanjeev Kumar",IIT Roorkee,IIT Roorkee,uptc,False
111107137,noc22-ma40,Essential Mathematics for Machine Learning,Mathematics,Rerun,2022-10-30,12,"Prof. Sanjeev Kumar, Prof. S.K. Gupta",IIT Roorkee,IIT Roorkee,uplc,True
111107098,noc22-ma41,Mathematical Methods and its Applications,Mathematics,Rerun,2022-10-29,12,"Prof. P. N. Agrawal , 
Prof. S. K. Gupta",IIT Roorkee,IIT Roorkee,uplc,True
111107119,noc22-ma42,Advanced Engineering Mathematics,Mathematics,Rerun,2022-10-30,12,Prof. P. N. Agrawal,IIT Roorkee,IIT Roorkee,uplc,False
111101100,noc22-ma43,Measure Theory,Mathematics,Rerun,2022-10-29,12,Prof. I. K. Rana,IIT Bombay,IIT Bombay,uplc,True
111101109,noc22-ma44,"Calculus for Economics,Commerce and Management",Mathematics,Rerun,2022-09-25,8,Prof. I. K. Rana,IIT Bombay,IIT Bombay,uptc,False
111108098,noc22-ma45,Linear Algebra,Mathematics,Rerun,2022-10-29,12,Prof. Dilip P. Patil,IISc Bangalore,IISc Bangalore,uplc,True
111101117,noc22-ma46,Galois Theory,Mathematics,Rerun,2022-10-30,12,Prof. Dilip P. Patil,IIT Bombay,IIT Bombay,uplc,True
111102130,noc22-ma47,"Introduction to Fuzzy Set Theory, Arithmetic and Logic",Mathematics,Rerun,2022-10-29,12,Prof. Niladri Chatterjee,IIT Delhi,IIT Delhi,uplc,True
111107128,noc22-ma48,Operations Research,Mathematics,Rerun,2022-09-25,8,Prof. Kusumdeep,IIT Roorkee,IIT Roorkee,uptc,False
109104124,noc22-ma49,Calculus Of One Real Variable,Mathematics,Rerun,2022-09-25,8,Prof. Joydeep Dutta,IIT Kanpur,IIT Kanpur,uptc,False
111104125,noc22-ma50,Calculus Of Several Real Variables,Mathematics,Rerun,2022-09-25,8,Prof. Joydeep Dutta,IIT Kanpur,IIT Kanpur,uptc,False
111102129,noc22-ma51,Integral Transforms and their Applications,Mathematics,Rerun,2022-10-30,12,Prof. Sarthok Sircar,IIIT Delhi,IIT Madras,uplc,True
111102133,noc22-ma52,Introduction to Methods of Applied Mathematics,Mathematics,Rerun,2022-10-29,12,"Prof. Mani Mehra, Prof. Vivek aggarwal",IIT Delhi,IIT Delhi,uplc,True
111107112,noc22-ma53,Matrix Analysis with Applications,Mathematics,Rerun,2022-09-25,8,"Prof. S. K. Gupta, Prof. Sanjeev Kumar",IIT Roorkee,IIT Roorkee,uptc,True
111106113,noc22-ma54,Introduction to Abstract Group Theory,Mathematics,Rerun,2022-09-25,8,Prof. Krishna Hanumanthu,Chennai Mathematical Institute,IIT Madras,uptc,True
111105042,noc22-ma55,Regression Analysis,Mathematics,Rerun,2022-10-29,12,Prof. Soumen Maity,IISER Pune,IIT Madras,uplc,True
111102111,noc22-ma56,Introduction to Probability Theory and Stochastic Processes,Mathematics,Rerun,2022-10-29,12,Prof. S Dhramaraja,IIT Delhi,IIT Delhi,uplc,False
111106141,noc22-ma57,Complex Analysis,Mathematics,Rerun,2022-10-30,12,Prof. Pranav Haridas,Kerala School of Mathematics,IIT Madras,uplc,True
111106138,noc22-ma58,Computational Commutative Algebra,Mathematics,Rerun,2022-10-30,12,Prof. Manoj Kummini,CMI,IIT Madras,uplc,True
111106137,noc22-ma59,Algebra - I,Mathematics,Rerun,2022-10-30,12,"Prof. S. Viswanath, Prof. Amritanshu Prasad",IMSc,IIT Madras,uplc,True
111102143,noc22-ma60,Non-parametric Statistical Inference,Mathematics,Rerun,2022-09-25,4,Prof. Niladri Chatterjee,IIT Delhi,IIT Delhi,upsc,True
111101160,noc22-ma61,An introduction to Point-Set-Topology Part-II,Mathematics,New,2022-10-30,12,Prof. Anant R Shastri,IIT Bombay,IIT Bombay,uplc,True
111106139,noc22-ma62,Laplace Transform,Mathematics,Rerun,2022-09-25,4,Prof. Indrava Roy,IMSC,IIT Madras,upsc,True
111106160,noc22-ma63,Operator Theory,Mathematics,New,2022-10-30,12,Prof. G. Ramesh,IIT Hyderabad,IIT Madras,uplc,True
111106161,noc22-ma64,Measure and Integration,Mathematics,New,2022-10-30,12,Prof S. Kesavan,IMSC,IIT Madras,uplc,True
111106152,noc22-ma65,Mathematical Methods in Physics 2,Mathematics,Rerun,2022-09-25,8,Prof. Auditya Sharma,IISER Bhopal,IIT Madras,uptc,False
111106154,noc22-ma66,Sobolev Spaces and Partial Differential Equations,Mathematics,Rerun,2022-10-29,12,Prof. Kesavan,IMSc,IIT Madras,uplc,True
111106155,noc22-ma67,Combinatorics,Mathematics,Rerun,2022-10-30,12,Prof. Narayanan N,IIT Madras,IIT Madras,uplc,True
111106156,noc22-ma68,Geometry of Vision,Mathematics,Rerun,2022-10-29,4,Prof. Vijay Ravikumar,CMI,IIT Madras,upsc,True
111104160,noc22-ma69,Foundations of R Software,Mathematics,New,2022-10-30,12,Prof. Shalabh,IIT Kanpur,IIT Kanpur,uplc,True
111104161,noc22-ma70,Foundations of R Software (In Hindi Language),Mathematics,New,2022-10-30,12,Prof. Shalabh,IIT Kanpur,IIT Kanpur,uplc,True
111106162,noc22-ma71,Approximate Reasoning using Fuzzy Set Theory,Mathematics,New,2022-10-30,12,Prof. Balasubramaniam Jayaram,IIT Hyderabad,IIT Madras,uplc,True
111106100,noc22-ma72,Differential equations for engineers,Mathematics,Rerun,2022-10-29,12,Prof. Srinivasa Manam,IIT Madras,IIT Madras,uplc,False
111101153,noc22-ma73,Partial Differential Equations,Mathematics,Rerun,2022-10-29,12,Prof. Sivaji Ganesh,IIT Bombay,IIT Bombay,uplc,True
111108152,noc22-ma74,First Course on Partial Differential Equations - II,Mathematics,Rerun,2022-09-25,8,"Prof. A. K. Nandakumaran
Prof. P.S. Datti",IISc Bangalore,IISc Bangalore,uptc,True
111105160,noc22-ma75,Advanced Calculus For Engineers,Mathematics,New,2022-10-30,12,"Prof. Jitendra Kumar
Prof. Somesh Kumar",IIT Kharagpur,IIT Kharagpur,uplc,False
111105161,noc22-ma76,Rings and Modules,Mathematics,New,2022-10-30,12,"Prof. Mousumi Mandal 
Prof. Ramakrishna Nanduri",IIT Kharagpur,IIT Kharagpur,uplc,True
111105121,noc22-ma77,Engineering Mathematics - I,Mathematics,Rerun,2022-10-29,12,Prof. Jitendra Kumar,IIT Kharagpur,IIT Kharagpur,uplc,False
111105112,noc22-ma78,Introduction to Abstract and Linear Algebra,Mathematics,Rerun,2022-09-25,8,Prof. Sourav Mukhopadhyay,IIT Kharagpur,IIT Kharagpur,uptc,True
111105098,noc22-ma79,Introductory Course in Real Analysis,Mathematics,Rerun,2022-10-29,12,Prof. P D Srivastava,IIT Kharagpur,IIT Kharagpur,uplc,False
111105132,noc22-ma80,Mathematical Methods for Boundary Value Problems,Mathematics,Rerun,2022-09-25,4,Prof. Somnath Bhattacharyya,IIT Kharagpur,IIT Kharagpur,upsc,False
111102160,noc22-ma81,Introduction to Probability Theory and Statistics,Mathematics,New,2022-10-30,12,Prof. S Dharmaraja,IIT Delhi,IIT Delhi,uplc,True
111102152,noc22-ma82,Matrix Computation and its applications,Mathematics,Rerun,2022-10-29,12,Prof. Vivek K. Aggarwal,IIT Delhi,IIT Delhi,uplc,True
111106163,noc22-ma83,Probability â€“Ii with Examples Using R,Mathematics,New,2022-10-29,12,Prof Siva Athreya,ISI bangalore,IIT Madras,uplc,False
112107290,noc22-me01,Acoustic Materials and Metamaterials,Mechanical Engineering,Rerun,2022-03-27,8,Prof. Sneha Singh,IIT Roorkee,IIT Roorkee,oc,True
112103289,noc22-me02,Computational Fluid Dynamics for Incompressible Flows,Mechanical Engineering,Rerun,2022-04-23,12,Prof. Amaresh Dalal,IIT Guwahati,IIT Guwahati,oc,True
112107248,noc22-me03,"Fundamentals of Surface Engineering: Mechanisms, Processes and Characterizations",Mechanical Engineering,Rerun,2022-04-24,12,Prof. D. K. Dwivedi,IIT Roorkee,IIT Roorkee,oc,True
112107292,noc22-me04,Principles of Industrial Engineering,Mechanical Engineering,Rerun,2022-04-24,12,Prof. D. K. Dwivedi,IIT Roorkee,IIT Roorkee,oc,False
112107289,noc22-me05,Robotics and Control : Theory and Practice,Mechanical Engineering,Rerun,2022-03-27,8,"Prof. N. Sukavanam
Prof. M.Felix Orlando",IIT Roorkee,IIT Roorkee,oc,True
112107216,noc22-me07,Steam and Gas Power Systems,Mechanical Engineering,Rerun,2022-04-24,8,Prof. Ravi Kumar,IIT Roorkee,IIT Roorkee,oc,True
112107242,noc22-me08,Mechanical Measurement Systems,Mechanical Engineering,Rerun,2022-03-27,8,Prof. Ravi Kumar,IIT Roorkee,IIT Roorkee,oc,True
112104272,noc22-me09,Turbulent Combustion: Theory And Modelling,Mechanical Engineering,Rerun,2022-04-23,12,Prof. Ashoke De,IIT Kanpur,IIT Kanpur,oc,True
112104289,noc22-me10,Computer Integrated Manufacturing,Mechanical Engineering,Rerun,2022-04-23,12,"Prof. J. Ramkumar
Prof. Amandeep Singh",IIT Kanpur,IIT Kanpur,oc,True
112104301,noc22-me100,Manufacturing Processes - Casting and Joining,Mechanical Engineering,Rerun,2022-09-25,4,Prof. Sounak Kumar Choudhury,IIT Kanpur,IIT Kanpur,upsc,False
112104302,noc22-me101,Computational Fluid Dynamics and Heat Transfer,Mechanical Engineering,Rerun,2022-10-29,12,Prof. Gautam Biswas,IIT Kanpur,IIT Kanpur,uplc,True
112105218,noc22-me102,Advanced Fluid Mechanics,Mechanical Engineering,Rerun,2022-10-30,12,Prof. Suman Chakraborty,IIT Kharagpur,IIT Kharagpur,uplc,True
112105266,noc22-me103,Concepts of Thermodynamics,Mechanical Engineering,Rerun,2022-10-30,12,"Prof. Suman Chakraborty, Prof. Aditya Bandopadhyay",IIT Kharagpur,IIT Kharagpur,uplc,False
112105221,noc22-me104,Energy conservation and waste heat recovery,Mechanical Engineering,Rerun,2022-10-29,12,"Prof. P. K. Das, Prof. A Bhattacharya",IIT Kharagpur,IIT Kharagpur,uplc,True
112105294,noc22-me105,Engineering Drawing and Computer Graphics,Mechanical Engineering,Rerun,2022-10-30,12,Prof. Rajaram Lakkaraju,IIT Kharagpur,IIT Kharagpur,uplc,False
112105248,noc22-me106,Heat Exchangers: Fundamentals and Design Analysis,Mechanical Engineering,Rerun,2022-10-29,12,"Prof. Prasanta Kumar Das, Prof. Indranil Ghosh",IIT Kharagpur,IIT Kharagpur,uplc,True
112105220,noc22-me107,Laws of thermodynamics,Mechanical Engineering,Rerun,2022-09-25,4,"Prof. S.K Som
Prof. Suman Chakraborty",IIT Kharagpur,IIT Kharagpur,upsc,False
112105236,noc22-me108,Mechanism and Robot Kinematics,Mechanical Engineering,Rerun,2022-10-30,8,Prof. Anirvan Dasgupta,IIT Kharagpur,IIT Kharagpur,uptc,True
112105249,noc22-me109,Robotics,Mechanical Engineering,Rerun,2022-09-25,8,Prof. D. K. Pratihar,IIT Kharagpur,IIT Kharagpur,uptc,True
112104230,noc22-me11,Product Design and Manufacturing,Mechanical Engineering,Rerun,2022-04-23,12,"Prof. J.Ramkumar
Prof. Amandeep Singh",IIT Kanpur,IIT Kanpur,oc,True
112103297,noc22-me110,Fundamentals of Convective Heat Transfer,Mechanical Engineering,Rerun,2022-10-29,12,Prof. Amaresh Dalal,IIT Guwahati,IIT Guwahati,uplc,True
112103276,noc22-me111,Fundamentals of Conduction and Radiation,Mechanical Engineering,Rerun,2022-10-29,12,"Prof. Amaresh Dalal, Prof. Dipankar N. Basu",IIT Guwahati,IIT Guwahati,uplc,False
112103295,noc22-me112,Finite Element Method: Variational Methods to Computer Programming,Mechanical Engineering,Rerun,2022-10-29,12,"Prof. Atanu Banerjee, Prof. Arup Nandy",IIT Guwahati,IIT Guwahati,uplc,True
112103275,noc22-me113,Applied Thermodynamics for Engineers,Mechanical Engineering,Rerun,2022-10-29,12,Prof. Dipankar N. Basu,IIT Guwahati,IIT Guwahati,uplc,False
112103249,noc22-me114,Principle of Hydraulic Machines and System Design,Mechanical Engineering,Rerun,2022-10-30,12,Prof. Pranab K. Mondal,IIT Guwahati,IIT Guwahati,uplc,True
112103278,noc22-me115,Dynamic Behaviour Of Materials,Mechanical Engineering,Rerun,2022-10-30,12,Prof. Prasenjit Khanikar,IIT Guwahati,IIT Guwahati,uplc,True
112103296,noc22-me116,Computational Continuum Mechanics,Mechanical Engineering,Rerun,2022-10-30,12,Prof. Sachin Singh Gautam,IIT Guwahati,IIT Guwahati,uplc,True
112103273,noc22-me117,Mathematical Modeling Of Manufacturing Processes,Mechanical Engineering,Rerun,2022-10-29,12,Prof. Swarup Bag,IIT Guwahati,IIT Guwahati,uplc,True
112103277,noc22-me118,Steam Power Engineering,Mechanical Engineering,Rerun,2022-09-25,8,Prof. Vinayak N. Kulkarni,IIT Guwahati,IIT Guwahati,uptc,False
112103202,noc22-me119,Advanced Machining Processes,Mechanical Engineering,Rerun,2022-10-29,8,Prof. Manas Das,IIT Guwahati,IIT Guwahati,uptc,True
112107240,noc22-me12,Automatic Control,Mechanical Engineering,Rerun,2022-03-27,8,Prof. Anil Kumar,IIT Roorkee,IIT Roorkee,oc,True
112103307,noc22-me120,Applied Thermodynamics,Mechanical Engineering,Rerun,2022-10-30,12,"Prof. Niranjan Sahoo
Prof. Pranab K. Mondal",IIT Guwahati,IIT Guwahati,uplc,False
